ID;Title;Categories;_job_whatsapp;_cnpj_rede_lojas;geolocation_city;geolocation_state_long;geolocation_formatted_address;_job_custom_email;cep
5217;Barão Beauty;Beleza e perfumaria;+55 4 83879-5060;24.717.283/0001-55;Florianópolis;Santa Catarina;Rua Desembargador Pedro Silva, Coqueiros, Florianópolis - SC, 88080-700, Brasil;contato@baraodanavalha.com.br;88080-700
5214;Pc Soluções Corporativas;Informática, Móveis e decorações;+undefined 54 98409-0883;05.111.165/0001-54;Erechim;Rio Grande do Sul;Rua Itália, 96, Centro, Erechim - RS, 99700-014, Brasil;arlei.cavaletti@pcinformaticaerechim.com.br;99700-014
5210;Barão School;Serviços;+55 4 83879-5060;27.758.979/0001-18;Florianópolis;Santa Catarina;Rua Desembargador Pedro Silva, Coqueiros, Florianópolis - SC, 88080-700, Brasil;contato@baraodanavalha.com.br;88080-700
5205;Pijamas Hollywood;Vestuário;+undefined 96 99114-0524;10.748.132/0001-50;Macapá;Amapá;Avenida Mendonça Furtado, Central, Macapá - AP, 68900-740, Brasil;pijamashollywood@gmail.com;68900-060
5203;AMO PERFUMES;Beleza e perfumaria;+undefined 54 99124-9333;36.806.136/0001-30;Carazinho;Rio Grande do Sul;Rua Venâncio Aires 13 sala 206;fabianebenindarocha@gmail.com;99500-000
5197;KLARIS JOIAS;Ótica e joalheria;+undefined 85 99998-9031;55.778.469/0001-48;Fortaleza;Ceará;Rua Desembargador Lauro Nogueira, Papicu, Fortaleza - CE;Annakarine@gmail.com;60176-065
5194;Pittol Calçados Xanxerê Ltda;Bolsas e mochilas, Cama, mesa e banho, Esporte, Vestuário;+55 49 99137-1616;80.127.145/0001-97;Xanxerê;Santa Catarina;R. José de Miranda Ramos 125, Centro, Xanxerê - SC;cdljovem.xanxere@gmail.com;89820-000
5191;Relojoaria Ivo;Ótica e joalheria, Relógios;+55 47 99182-5055;05.141.500/0001-67;Indaial;Santa Catarina;Rua Marechal Deodoro da Fonseca, Centro, Indaial - SC;relojoariaivo@hotmail.com;89080-060
5186;FARMÁCIAS SÃO RAFAEL LTDA;Beleza e perfumaria, Farmácias e drogarias;+55 4 93331-1100;01.659.445/0001-40;Chapecó;Santa Catarina;Rua Francisco Alves, Passo dos Fortes, Chapecó - SC;marketing@farmaciassaorafael.com.br;
5183;SERGIO’S CALÇADOS;Vestuário;+undefined 85 98222-3922;21.028.211/0001-02;Fortaleza;Ceará;Rua Desembargador Lauro Nogueira, Papicu, Fortaleza - CE;Sergiosriomarfort@gmail.com;60176-065
5180;Classe Vidros;Serviços;+55 4 93030-0122;36.491.791/0001-47;Joaçaba;Santa Catarina;Av. Caetano Natal Branco, 1627;classevidrosjba@gmail.com;89600-000
5177;Di Roma Pizza;Bares e Restaurantes;+55 48 98487-8010;31.128.186/0001-92;Florianópolis;Santa Catarina;Rua Lauro Linhares, Trindade, Florianópolis - SC 1670;marketing@diromapizza.com.br;
5173;Empório DB Ponta Negra;Supermercado;+55 92 99972-0053;22.991.939/0034-66;Manaus;Amazonas;Avenida Coronel Teixeira Nº 4081 - Ponta Negra;abigail.barbosa@hiperdb.com.br;69037-096
5157;Prenda Shop;Vestuário;+55 27 98187-0013;03.862.904/0001-14;Vitória;Espírito Santo;Rua das Palmeiras, Itararé, Vitória - ES;prenda@prendamultishop.com.br;
5163;Ferraro Personalità;Vestuário;+55 54 99668-6003;17.803.650/0001-78;Caxias do Sul;Rio Grande do Sul;Rua Sinimbu, São Pelegrino, Caxias do Sul - RS;financeiro2@angeloferraro.com.br;95020-510
5159;Colchoes Orthocrin;Cama, mesa e banho;+55 3 12105-6200;17.245.986/0001-62;Belo Horizonte;Minas Gerais;Avenida Olegário Maciel, Centro, Belo Horizonte - MG;mkt@orthocrin.com.br;
5154;Multi;Outros;+55 4 99937-0055;02.068.894/0001-87;Joaçaba;Santa Catarina;R. Francisco Lindner, 399 , Joaçaba - SC;marketing02@lojasmulti.com.br;89600-000
5149;YellotMob;Serviços;+55 62 99283-7231;48.250.135/0001-31;Goiânia;Goiás;Avenida Deputado Jamel Cecílio, Jardim Goiás, Goiânia - GO;karina.pinel@yellot.com.br;74810-100
5140;Clube Melissa Divinopolis;Acessórios, Serviços, Supermercado, Vestuário;+undefined 37 99956-3150;54.240.048/0001-04;Divinópolis;Minas Gerais;Avenida Antônio Olímpio de Morais, 397, Centro, Divinópolis - MG;divinopolis.mg@clubemelissa.com;35500-005
5122;Drogaria Extra Popular;Farmácias e drogarias;+undefined 3 73025-7525;19.842.418/0001-74;Divinópolis;Minas Gerais;Rua Goiás 844, Centro, Divinópolis - MG;dra.krisllen@xpopular.far.br;
5121;Coqueiros Supermercados;Supermercado;+55 54 98113-0410;94.921.301/0001-00;Carazinho;Rio Grande do Sul;Avenida Pátria, 867;enzo@supermercadocoqueiros.com.br;
5120;Zaplus Car Divinopolis;Outros;+undefined 37 99936-0007;54.273.062/0001-04;Divinópolis;Minas Gerais;Rua Mato Grosso, Centro, Divinópolis - MG;loja.divinopolismg@zapluscar.com.br;35500-027
5119;Sedução Moda Íntima;Beleza e perfumaria;+55 54 99919-1520;08.347.527/0001-07;Erechim;Rio Grande do Sul;Avenida Maurício Cardoso, Centro, Erechim - RS;seducaomderechim@gmail.com;99700-426
5118;madrugadão lanches;Bares e Restaurantes;+55 47 98452-1776;03.596.678/0001-77;Blumenau;Santa Catarina;Avenida Lisboa, Itoupava Norte, Blumenau - SC;financeiro@madrugadaolanches.com.br;89052-600
5117;POSTO CS LTDA;Outros;+55 47 99945-7743;28.934.766/0001-62;Joinville;Santa Catarina;Rua Otto Pfuetzenreuter, Costa e Silva, Joinville - SC;rededepostosdias@gmail.com;89219-200
5116;Credibiliza Crédito Consciente;Serviços;+55 54 99145-4528;30.652.601/0001-40;Caxias do Sul;Rio Grande do Sul;Rua Sinimbu, 1209 Nossa Senhora de Lourdes, Caxias do Sul - RS;geisianalopes@gmail.com;95020-000
5115;CENTERLAB;Outros;+55 31 99953-2528;02.259.625/0001-06;Belo Horizonte;Minas Gerais;Avenida Nossa Senhora de Fátima, Carlos Prates, Belo Horizonte - MG;wilza.santos@centerlab.com.br;30710-020
5114;MADRUGÃO LANCHES;Bares e Restaurantes;+55 47 99723-0358;47.420.066/0001-02;Blumenau;Santa Catarina;Rua Francisco Vahldieck, Itoupava Norte, Blumenau - SC;RMENDESDELIZ@GMAIL.COM;
5113;"Casa &amp; Conforto";Móveis e decorações;+55 54 99165-4104;03.579.743/0001-56;Erechim;Rio Grande do Sul;Rua Nelson Ehlers, Centro, Erechim - RS;casa.conforto@hotmail.com;99700-398
5112;LIQUIDAE;Eletrodomésticos;+55 47 99271-2121;10.394.664/0004-89;Blumenau;Santa Catarina;Rua Amazonas, Garcia, Blumenau - SC;MARAFK@GMAIL.COM;89021-001
5111;Lord Perfumaria;Beleza e perfumaria;+55 6 13328-4888;35.698.181/0001-56;Brasília;Distrito Federal;Quadra SAAN Quadra 3, Zona Industrial, Brasília - DF;supervisaolola.mkt@gmail.com;
5110;ZAPATO CALÇADOS GARCIA;Acessórios;+55 47 98928-9115;15.066.399/0001-80;Blumenau;Santa Catarina;Rua Amazonas, Garcia, Blumenau - SC;raphaelamendesliz@icloud.com;89022-002
5109;Clic Odontologia;Serviços;+55 49 98437-4287;25.368.265/0001-78;Concórdia;Santa Catarina;Rua Marechal Deodoro, Centro, Concórdia - SC 773, sala 303;clicodontologia@gmail.com;89700-001
5108;D’malaIcuia;Bolsas e mochilas;+undefined 85 99736-8732;05.140.557/0001-41;Eusebio;Ceará;Av Eusébio de Queiroz 1890 loja 13;Lojaharcos@outlook.com;61760-000
5107;Supermercado Abc;Supermercado;+55 37 99838-1876;04.149.637/0001-03;Contagem;Minas Gerais;Rodovia BR-040, Kennedy, Contagem - MG;wayne.silva@superabc.com.br;
5106;Vipi Supermercados São Miguel;Supermercado;+55 49362-2065;78.516.440/0004-36;São Miguel do Oeste;Santa Catarina;R. Alm. Tamandaré, 803;marketing@crestani.com.br;89900-000
5105;LIVRARIA PAPELARIA BLULIVRO;Livros;+55 47 99942-6367;05.759.182/0002-83;Blumenau;Santa Catarina;Rua Adam Krieger, Itoupava Norte, Blumenau - SC;BLULIVRO@BLULIVRO.COM.BR;89053-050
5104;AUTO MECANICA MENSOR;Oficina;+55 47 98884-9466;08.880.414/0001-64;Blumenau;Santa Catarina;Rua Henrique Reif, Nova Esperança, Blumenau - SC;mensorautomecanica@gmail.com;89051-300
5103;"LIRA Pet Shop &amp; Clínica Veterinária";Petshop;+55 47 99140-7778;83.395.665/0001-79;Itajaí;Santa Catarina;Rua Brusque, Centro, Itajaí - SC;clinica@vetlira.com.br;88302-001
5102;DON JUAN Moda Homem;Vestuário;+undefined 54 99675-1452;20.233.313/0001-05;Carazinho;Rio Grande do Sul;Av. Flores da Cunha, 1208.;donjuancarazinho@gmail.com;99500-000
5101;Supermercado Abc;Supermercado;+55 37 99838-1876;04.149.637/0001-03;Contagem;Minas Gerais;Rodovia BR-040, Kennedy, Contagem - MG;wayne.silva@superabc.com.br;
5100;Auto Mecânica Mensor;Oficina;+55 47 98884-9466;08.880.414/0001-64;Blumenau;Santa Catarina;Rua Henrique Reif, Nova Esperança, Blumenau - SC;mensorautomecanica@gmail.com;
5099;Supermercado Matana;Supermercado;+undefined 49 98865-4036;75.421.016/0001-77;Chapecó;Santa Catarina;Rua Panamá, Passo dos Fortes, Chapecó - SC, 89805-615, Brasil;sielimattana@gmail.com;89805-615
5098;Ponto dos Cafés;Bares e Restaurantes, Eletrodomésticos, Serviços;+55 54 99136-5304;07.034.091/0001-25;Caxias do Sul;Rio Grande do Sul;Rua Pinheiro Machado, 652, Nossa Senhora de Lourdes, Caxias do Sul - RS, 95020-170, Brasil;thiago@pontodoscafes.com.br;95020-170
5097;Casa dos Óculos Chapecó;Ótica e joalheria;+55 49 93322-0649;01.612.881/0001-64;Chapecó;Santa Catarina;Rua Barão do Rio Branco, Centro, Chapecó - SC, 89801-030, Brasil;casa.dos.oculos@hotmail.com;89801-030
5096;Vox2You;Outros;+55 33 98807-0614;56.319.886/0001-95;Governador Valadares;Minas Gerais;Rua Vinte, Ilha dos Araújos, Governador Valadares - MG;decio@allman.com.br;35020-640
5095;Pdois;Outros;+55 49 98404-2198;15.585.855/0001-07;São Miguel do Oeste;Santa Catarina;Rua Arno Erich Schwambach 2201;planejamento@agenciapdois.com.br;89900-000
5094;Cali Modas;Vestuário;+undefined 5 49908-7458;91.828.749/0001-87;Erechim;Rio Grande do Sul;Avenida José Oscar Salazar, 1148, Três Vendas, Erechim - RS, 99713-110, Brasil;cali.modas10@gmail.com;99713-110
5093;Ferragem Maua;Casa e construção;+55 51 99633-9572;07.536.721/0001-60;Sapiranga;Rio Grande do Sul;Rua Duque de Caxias, 222, Centro, Uberlândia - MG, 38400-142, Brasil;sergio@ferragemmaua.com.br;93800-334
5092;DISAPAR SUPRIMENTOS INDUSTRIAIS;Outros;+55 49 99823-0017;01.953.530/0001-17;Chapecó;Santa Catarina;Avenida Fernando Machado, São Cristóvão, Chapecó - SC, 89802-112, Brasil;marketing@disapar.com.br;89803-000
5091;Primevo Soluções Empresariais Inteligentes;Serviços;+55 48 99150-9905;45.474.750/0001-33;São José;Santa Catarina;Rua César Zuchinalli, 12, Residencial Jardins de São José II, Serraria, São José - SC, 88115-210, Brasil;contato@primevosolucoesempresariais;88115-210
5090;Dio Santo Hamburgueria;Bares e Restaurantes;+55 54 99914-9870;08.174.238/0001-45;Vacaria;Rio Grande do Sul;Rua Inácia Vieira, Vacaria - RS, 95200-064, Brasil;diosantodelivery@gmail.com;95200-019
5089;"Dias Advocacia Empresarial &amp; Imobiliária";Outros;+55 48 99847-3072;45.526.702/0001-41;Florianópolis;Santa Catarina;Rua Madre Maria Villac, 1548, Canasvieiras, Florianópolis - SC, 88054-001, Brasil;contato@felipewdias.com;88054-000
5088;Liquidae;Eletroportáteis;+55 47 99271-2121;10.394.664/0002-17;Blumenau;Santa Catarina;Rua Sete de Setembro, Centro, Blumenau - SC, 89010-207, Brasil;thiago@liquidae.com.br;
5051;AMARJORI CONFECÇÕES;Vestuário;+55 33 99998-1010;50.179.228/0001-69;Teófilo Otoni;Minas Gerais;Avenida Doutor Luiz Boali Porto Salman, 122, Centro, Teófilo Otoni - MG, 39802-000, Brasil;CONTATO@AMARJORI.COM;39802-000
5040;Cateretê Restaurante;Bares e Restaurantes;+undefined 6 23285-3261;01.253.502/0001-97;Goiânia;Goiás;Avenida T-2, Bueno, Goiânia - GO, 74210-005, Brasil;emersoncoach@gmail.com;74210-010
5037;Sos Celulares;Celulares e acessórios;+undefined 54 99160-7780;08.651.445/0001-43;Caxias do Sul;Rio Grande do Sul;Rua Moreira César, Pio X, Caxias do Sul - RS, 95034-000, Brasil;anikg@soscelulares.com;95034-000
5034;Jvf eletronicos;Acessórios, Áudio, Celulares e acessórios;+undefined 48 99169-8571;58.517.172/0001-17;Florianópolis;Santa Catarina;Rua Álvaro de Carvalho, Centro, Florianópolis - SC, 88010-040, Brasil;Joaovitorgorges@gmail.com;88010-040
5031;Diviótica;Ótica e joalheria;+55 37 99925-5770;02.170.552/0001-73;Divinópolis;Minas Gerais;Avenida Primeiro de Junho, 441, Divinópolis - MG, 35500-003, Brasil;anacarolina.diviotica@gmail.com;
5019;Hidromel Philip Mead;Bares e Restaurantes, Outros, Produtos +18;+55 19 99128-6324;29.512.603/0001-54;Hortolândia;São Paulo;Estrada Geraldo Costa Camargo, Parque Ortolândia, Hortolândia - SP, 13187-071, Brasil;contato@philipmead.com.br;13187-115
5016;VS Gestão Adm e ESG;Serviços;+55 48 99194-8055;51.827.363/0001-36;Florianópolis;Santa Catarina;Rua Gonçalves Dias, Balneário, Florianópolis - SC, 88075-240, Brasil;vs.admesg@gmail.com;88075-240
5012;Baron Gestão e BPO Financeiro;Serviços;+55 48 98868-8116;54.965.455/0001-70;Florianópolis;Santa Catarina;Rua Felipe Schmidt, 679, Centro, Florianópolis - SC, 88010-001, Brasil;baron.bpofinanceiro@gmail.com;88010-001
4669;TVLAR MANOA;Acessórios, Áudio, Beleza e perfumaria, Bolsas e mochilas, Cama, mesa e banho, Casa e construção, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Informática, Móveis e decorações, Relógios, Serviços, TVs e acessórios;+55 09 23621-0400;04.561.957/0028-88;Manaus;Amazonas;Avenida Francisco Queiroz, Cidade Nova, Manaus - AM, 69090-741, Brasil;gemkt@tvlar.com.br;69093-000
6068;Casa Óga;Casa e construção;+undefined 48 99914-2323;02.956.727/0001-72;Florianópolis;Santa Catarina;Rua Ângelo la Porta, Centro, Florianópolis - SC, 88020-600, Brasil;Diego@casaoga.com.br;88020-600
6067;Confeitaria Semente da Terra;Bares e Restaurantes;+55 3437-4004;01.002.568/0001-04;Joinville;Santa Catarina;Rua Jorge Augusto Emílio Muller, Iririu, Joinville - SC, 89227-310, Brasil;talentoshumanos@sementedaterra.com.br;89227-310
6066;CDL-GV;Certificado Digital;+55 33 99828-3496;20.613.626/0001-80;Governador Valadares;Minas Gerais;Rua Peçanha, Centro, Governador Valadares - MG, 35010-160, Brasil;GERENCIA@CDLGV.COM;35010-161
6065;DIVINO ESPAÇO;Outros;+55 49 99113-9122;15.332.799/0001-90;Xanxerê;Santa Catarina;Rua Santos Dumont, 293, Centro, São Miguel do Oeste - SC, 89900-000, Brasil;DETEIMOVEIS@GMAIL.COM;89820-000
6064;ANTICHIP;Acessórios;+55 48 98416-6653;37.314.829/0001-79;Florianópolis;Santa Catarina;Avenida Marinheiro Max Schramm, Jardim Atlântico, Florianópolis - SC, 88095-001, Brasil;rodolfo@rgsfilm.com.br;88095-000
6063;Loja Canelli;Acessórios, Vestuário;+undefined 47 99255-8064;02.535.977/0001-39;Joinville;Santa Catarina;Rua Boehmerwald, 589, Boehmerwaldt, Joinville - SC, 89235-770, Brasil;lojacanelli@gmail.com;89232-485
6062;Supermercado Coelho;Supermercado;+55 47 99177-5999;31.330.428/0001-26;Indaial;Santa Catarina;Rua Nossa Senhora das Graças, João Paulo, São Luís - MA, 65040-050, Brasil;adm5.mercadocoelho@gmail.om;89083-015
6061;Branfer Agroferragem LTDA;Outros;+55 49 99840-0422;07.830.555/0001-00;Xanxerê;Santa Catarina;Rua 27 de Fevereiro 186, 4400-607 Vila Nova de Gaia, Portugal;branfer.agroferragem@gmail.com;89820-000
6060;EUGENIO RAULINO KOERICH COMERCIO E INDUSTRIA;Eletrodomésticos;+55 47 99264-7218;86.184.074/0024-37;Joinville;Santa Catarina;Pirabeiraba Mix, Rua Olavo Bilac, 134, Pirabeiraba, Joinville - SC, 89239-100, Brasil;loja24@koerich.com.br;
6059;TVLAR GRAN5;Acessórios, Áudio, Bares e Restaurantes, Bolsas e mochilas, Cama, mesa e banho, Casa e construção, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Informática, Móveis e decorações, Relógios, Serviços, TVs e acessórios;+55 09 23621-0400;04.561.957/0046-60;Manaus;Amazonas;Avenida Autaz Mirim, São José Operário, Manaus - AM, 69085-000, Brasil;fernanda.araujo@tvlar.com.br;69085-000
6058;LOJÃO DA CONSTRUÇÃO;Casa e construção;+55 96 99106-0680;22.378.253/0001-36;Santana;Amapá;Central Moto Bike, Rua Pedro Salvador Diniz, 340, Santana - AP, 68925-180, Brasil;lojaodaconstrucaoltda@gmail.com;68925-180
6057;YaLive+;Vestuário;+55 49 99997-2882;47.370.763/0001-98;Xanxerê;Santa Catarina;Rua Independência, 180, Centro, Passo Fundo - RS, 99010-041, Brasil;YA@YALIVE.COM.BR;89820-000
6056;KAZA OITO DECORAÇÕES LTDA;Móveis e decorações;+55 47 98827-7545;12.004.936/0001-70;Blumenau;Santa Catarina;Rua Doutor Luiz de Freitas Melro, Jardim Blumenau, Blumenau - SC, Brasil;kazaoito@kazaoito.com.br;89010-310
6055;MOTO A ACESSORIOS;Acessórios;+55 49 99106-1828;02.840.209/0001-99;Chapecó;Santa Catarina;Avenida Fernando Machado, Centro, Chapecó - SC, 89802-112, Brasil;motoa_chapeco@hotmail.com;89803-003
6054;POSTO TROPICAL;Outros;+55 3 33522-2531;25.296.138/0003-72;Teófilo Otoni;Minas Gerais;Avenida Alfredo Sá, Concórdia, Teófilo Otoni - MG, 39800-115, Brasil;financeiro.grupotropical@gmail.com;39800-115
6053;Vital Quiropraxia;Outros, Serviços;+55 54 99127-9028;53.008.260/0001-70;Itajaí;Santa Catarina;Rua Herculano Corrêa, Centro, Itajaí - SC, 88301-580, Brasil;vitalbemestar@gmail.com;88301-580
6052;TVLAR EDUAR;Áudio, Bares e Restaurantes, Bolsas e mochilas, Cama, mesa e banho, Casa e construção, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Informática, Móveis e decorações, Relógios, Serviços, TVs e acessórios;+55 09 23621-0400;04.561.957/0044-06;Manaus;Amazonas;Avenida Eduardo Ribeiro, Centro, Manaus - AM, 69010-000, Brasil;marketing@tvlar.com.br;69010-000
6051;Cali Modas;Vestuário;+undefined 54 99908-7458;91.828.749/0001-87;Erechim;Rio Grande do Sul;Avenida José Oscar Salazar, 1148, Três Vendas, Erechim - RS, 99713-110, Brasil;Cali.modas@gmail.com;99713-110
6050;Upload Marketing Digital;Serviços;+55 4 73237-5482;27.961.959/0001-40;Blumenau;Santa Catarina;Rua Divinópolis, 999, Velha Central, Blumenau - SC, 89040-400, Brasil;lais@uploadmktdigital.com.br;89040-400
6049;MULTINIZ;Informática;+55 49 98406-9973;00.305.964/0001-48;Chapecó;Santa Catarina;Rua Condá, Presidente Médici, Chapecó - SC, 89801-131, Brasil;multiniz@multiniz.com.br;89801-131
6048;ORTHOCRIN ESPECIALIZADA SAGRADA FAMILIA;Acessórios;+55 31 99588-7014;21.606.697/0001-19;Belo Horizonte;Minas Gerais;Avenida Silviano Brandão, Sagrada Família, Belo Horizonte - MG, 31030-105, Brasil;garciacolchao@yahoo.com.br;31030-105
6047;Canaveral;Outros, Supermercado;+55 47 98832-5180;07.052.432/0001-95;Itajaí;Santa Catarina;Rua Estudante Renato Victorino, Dom Bosco, Itajaí - SC, 88307-250, Brasil;financeiro2@canaveral.com.br;88307-250
6046;Speed Time Academia;Outros;+55 4 79998-9269;85.296.689/0001-04;Blumenau;Santa Catarina;Rua Dois de Setembro, Itoupava Norte, Blumenau - SC, 89052-002, Brasil;leti_hta@hotmail.com;89052-002
6045;CASA DE BISCOITOS DO KAIR;Supermercado;+55 31 98849-0264;68.547.835/0001-08;Ibirité;Minas Gerais;Avenida Otacílio Negrão de Lima, 7, Ibirité - MG, 32400-000, Brasil;jairhermenegildos@gmail.com;32400-206
6044;RF distribuidora de alimentos;Outros;+55 47 99255-2684;43.689.928/0001-38;Blumenau;Santa Catarina;Rua Bruno Hildebrand, Velha, Blumenau - SC, 89040-090, Brasil;robson@rfdistribuidoraealimentos.com.br;89040-090
6043;Ótica Focal;Ótica e joalheria;+55 51 99558-1380;23.157.363/0001-30;Vale do Sol;Rio Grande do Sul;Avenida Arno Ulmann, 424, Vale do Sol - RS, 96878-000, Brasil;oticafocal16@gmail.com;96878-000
6042;Papeis e Papeis;Papelaria;+55 47 98832-5180;07.911.143/0001-02;Itajaí;Santa Catarina;Rua Estudante Renato Victorino, Dom Bosco, Itajaí - SC, 88307-250, Brasil;financeiro2@canaveral.com.br;88307-250
6041;Rewe Materiais de Construção Ltda;Casa e construção;+55 4 73378-5096;05.998.788/0001-90;Blumenau;Santa Catarina;Rua Arno Delling, Itoupavazinha, Blumenau - SC, 89066-350, Brasil;rewe@rewe.com.br;89066-350
6040;Vi Make 10;Acessórios, Beleza e perfumaria;+undefined 9 28176-7836;40.057.105/0001-00;Manaus;Amazonas;Rua Campo Grande, Redenção, Manaus - AM, 69047-000, Brasil;Nobrevitoria2017@gmail.com;69047-020
6039;SD Macapa Shopping;Beleza e perfumaria, Serviços;+undefined 96 98101-0899;33.775.832/0001-39;Macapá;Amapá;Rua Leopoldo Machado, Trem, Macapá - AP, 68902-020, Brasil;Marcellocontador12@gmail.com;68901-130
6038;Ponsoni Blumenau Móveis para Escritório Ltda;Móveis e decorações;+55 47 99132-4586;34.055.825/0001-25;Blumenau;Santa Catarina;Rua Antônio da Veiga, Victor Konder, Blumenau - SC, 89030-103, Brasil;PONSONI@PONSONI.COM.BR;89012-500
6037;Vaiola Store;Vestuário;+undefined 54 99114-0099;29.263.389/0001-40;Erechim;Rio Grande do Sul;Rua Pedro Álvares Cabral, Centro, Erechim - RS, 99700-252, Brasil;Acoghetto@yahoo.com.br;99700-296
6036;ADAG PERFORMANCE;Acessórios;+55 47 99219-2910;44.805.843/0001-30;Rio Negrinho;Santa Catarina;Rua Adolfo Olsen, Rio Negrinho - SC, 89295-000, Brasil;gencioanderson@gmail.com;89296-551
6035;Planaltto Materiais de Construção LTDA;Casa e construção;+55 4 93522-0101;02.068.894/0001-87;Joaçaba;Santa Catarina;Avenida Caetano Natal Branco, 936, Joaçaba - SC, 89600-000, Brasil;otaviobucco@hotmail.com;89600-000
6034;Best Sense Aromatizantes;Acessórios, Beleza e perfumaria, Outros;+undefined 51 99766-5466;39.273.212/0001-88;Sapiranga;Rio Grande do Sul;Rua Sete de Setembro, 521, Sapiranga - RS, 93800-124, Brasil;bestsenseltda@gmail.com;93819-066
6033;Marinho Colchões Ltda;Cama, mesa e banho, Outros;+55 47 99613-0690;41.212.916/0001-92;Itajaí;Santa Catarina;Rua Indaial, São Judas, Itajaí - SC, 88303-303, Brasil;MARINHOCOLCHOESLTDA@GMAIL.COM;88303-302
